chain,date,fees_eth,tvl_usd,dex_vol_btc,dex_vol_eth,dex_vol_stable,borrow_vol_btc,borrow_vol_eth,borrow_vol_stable,stablecoin_supply,eth_open,eth_high,eth_low,n_tx,total_dex_vol,total_borrow_vol,dex_btc_share,dex_eth_share,borrow_btc_share,borrow_eth_share,eth_volatility
arbitrum,2025-04-03,18.27327905,2225359954,68718442.62,167090801.0,212351079.62,897506.475,2175211.33,5617132.665999999,1121955578.0,1809.943,1833.098673,1769.142617,2719008,448160323.24,8689850.470999999,0.15333450789038217,0.37283711282607024,0.10328215404801067,0.2503163129514338,0.0353359503586577
arbitrum,2025-04-04,13.3082426,2174993567,86884563.18,215618762.9,288012628.03,1206289.786,2017190.922,3088610.2767000003,1090962052.0,1817.902051,1828.753737,1776.229869,2502931,590515954.11,6312090.9847,0.14713330363943958,0.3651362192660336,0.19110779437811484,0.31957570429347554,0.028892573156572114
arbitrum,2025-04-05,3.91936254,2145995113,23195462.98,68973060.85,91349431.66,80249.26604,1208914.605,1783195.161,1090119609.0,1816.370431,1823.288672,1785.020054,1768263,183517955.49,3072359.03204,0.12639342519955185,0.37583821520809374,0.026119755277011263,0.393480902587514,0.02106872989499785
arbitrum,2025-04-06,122.0780518,2137229431,57379566.19,192249408.5,243864870.39999998,595761.3137,3636163.166,6881948.854800001,1059076739.0,1808.394479,1810.82004,1563.812272,3043365,493493845.09,11113873.3345,0.1162721009813922,0.3895679964659719,0.053605191976646066,0.32717334961093353,0.13658953888013953
arbitrum,2025-04-07,174.1900893,1976234520,139723471.4,411150421.6,459767152.0,1445605.809,4457736.04,12150295.574000001,1052880921.0,1572.857545,1591.819921,1449.909353,3445675,1010641045.0,18053637.423,0.13825232221792458,0.4068214165990062,0.08007282826885206,0.24691622721529383,0.09022467956562462
arbitrum,2025-04-08,15.35262372,1961478038,64971872.79,204138933.1,246481130.9,832511.6054,3760545.013,7634813.880000001,1204208049.0,1555.753483,1595.935103,1461.972771,2788394,515591936.78999996,12227870.4984,0.12601413667270553,0.3959311977819885,0.06808312252807494,0.3075388321696784,0.08610768573802387
arbitrum,2025-04-09,68.28245369,1899916226,134571601.8,408368334.6,432066581.0,2015287.836,16079230.75,13263189.131000001,1210031938.0,1472.285361,1674.898276,1418.8038,3163236,975006517.4000001,31357707.717,0.1380212330876056,0.41883651782038844,0.06426770267099112,0.512768053555233,0.17394350496432057
arbitrum,2025-04-10,26.93843078,2019720714,78674593.03,240159173.8,287378964.09,1166295.253,3831992.855,7837318.071,1189772911.0,1652.130019,1652.130019,1496.656607,2806696,606212730.9200001,12835606.179000001,0.12978050281227504,0.3961631974233366,0.09086405711856017,0.29854397225659846,0.09410482844086622
arbitrum,2025-04-11,8.730684547,1940763093,75639194.98,183725751.8,198453322.55,328919.7394,1869673.735,9375418.781,1232509841.0,1522.019776,1575.271815,1522.019776,2338081,457818269.33000004,11574012.2554,0.16521663735852032,0.4013071651091508,0.02841881727285526,0.16154067351429324,0.034987744469359615
arbitrum,2025-04-12,6.566318425,1984368772,49230641.57,149049461.4,158045793.37,582622.1733,2103201.993,7048478.0200000005,1250949250.0,1565.228223,1657.123866,1552.169189,1985170,356325896.34000003,9734302.1863,0.13816184025823644,0.4182953384274366,0.059852484764647954,0.2160608899074485,0.06705391294238115
arbitrum,2025-04-13,10.02160002,2038781417,74048136.98,218011054.2,240946862.63,418565.9748,6305720.18,5931859.2064,1260497354.0,1642.986449,1642.986449,1580.017398,2094488,533006053.81,12656145.3612,0.13892550835153525,0.40902172243941176,0.033072152922895434,0.4982338618938017,0.03832597100135914
arbitrum,2025-04-14,7.047988414,2014673792,78666967.24,236195031.0,255348573.48000002,231133.2997,4141034.836,3224563.618,1283358175.0,1611.257954,1679.197706,1611.257954,2198440,570210571.72,7596731.7537,0.13796125701897569,0.4142242229700062,0.030425360167209557,0.5451074185926208,0.042165658100453356
arbitrum,2025-04-15,8.543542457,2024247232,54609553.75,176605306.0,192240281.86,231988.5629,2654810.2,5372155.461,1282655233.0,1625.07474,1644.381324,1592.771861,2084998,423455141.61,8258954.2239,0.1289618388912966,0.41705788558508655,0.028089338748078396,0.3214462906595891,0.031758208856289286
arbitrum,2025-04-16,12.05548223,2009090936,68573436.1,222421659.8,229871363.16,563652.8447,6708014.198,8809701.822,1263969914.0,1587.527354,1599.251951,1561.186556,2198342,520866459.05999994,16081368.8647,0.1316526240214305,0.4270224275938234,0.03505005385065614,0.41712955249255385,0.023977788416740472
arbitrum,2025-04-17,6.524783985,2016954020,41415009.31,149099334.3,181887028.46,500104.773,2642386.517,4236990.658,1221022122.0,1581.650382,1611.229949,1579.406904,1894802,372401372.07000005,7379481.948,0.1112106786282604,0.40037267712314956,0.06776963159799304,0.35807208901922233,0.020120151306611635
arbitrum,2025-04-18,4.074619124,2038019779,12965902.91,61242837.98,107937039.71000001,227576.3218,1052712.898,2828571.5319000003,1275626473.0,1582.896485,1596.538256,1579.425129,1620135,182145780.60000002,4108860.7517000004,0.07118420677816129,0.33622979230296807,0.05538672044455207,0.2562055425130799,0.010811273612753065
arbitrum,2025-04-19,2.937159205,2021266494,19126551.31,66676439.99,111945524.12,39272.8748,1435254.8,2772366.9644,1138385220.0,1589.431968,1619.570447,1589.431968,1619746,197748515.42000002,4246894.6392,0.0967215924194269,0.33717795477951,0.009247433274539144,0.3379539456317577,0.01896179239299153
arbitrum,2025-04-20,2.981010625,2042183801,22412650.31,68215878.06,126187990.7,69225.44549,933416.3376,2216918.9656,1137938887.0,1612.443589,1617.129139,1573.945346,1697959,216816519.07,3219560.7486900003,0.10337150695959653,0.31462491120418856,0.02150151865224689,0.28992039922830953,0.026781583737004722
arbitrum,2025-04-21,7.248888288,2036284893,54982651.05,177200223.3,266317935.5,836993.9647,2301557.657,6217819.3547,1159751594.0,1602.896378,1649.93197,1575.479478,2237744,498500809.85,9356370.9764,0.11029601148801423,0.35546626966026384,0.08945711609887937,0.24598828571519063,0.0464487243354418
arbitrum,2025-04-22,45.43340676,2028137037,92732716.24,304626170.0,335501889.32,549115.6588,3584866.543,9478700.762,1185100341.0,1569.512751,1752.739571,1569.512751,2428615,732860775.56,13612682.9638,0.12653524288994764,0.41566717739426895,0.04033853284178107,0.2633475379198341,0.11674121148952685
arbitrum,2025-04-23,20.48708517,2140349937,85649545.88,287344171.3,318312625.19,1276559.402,2029096.515,6222689.084999999,1176211954.0,1754.102648,1811.435577,1754.102648,2444221,691306342.37,9528345.001999998,0.12389521205080853,0.4156538913195853,0.13397493496845994,0.21295372014490374,0.032685047859297184
arbitrum,2025-04-24,7.098014739,2164569233,45793599.03,164957908.0,190217469.57,1530833.268,924219.4765,2344860.7974,1194353430.0,1792.929961,1793.478687,1740.726322,2142646,400968976.6,4799913.5419,0.11420733698228962,0.41139818197096895,0.3189293420885315,0.19254919248694563,0.029422434867772313
arbitrum,2025-04-25,11.71672312,2151860446,55731835.91,203316763.3,207196069.33,154192.7435,1448089.041,8116489.0549,1173449273.0,1769.90033,1810.73321,1751.550587,2218524,466244668.54,9718770.8394,0.1195334545798,0.4360731114345323,0.015865457273146207,0.14899919598159794,0.03343839310996691
arbitrum,2025-04-26,4.730976928,2181065540,53885174.39,300842349.1,158629934.39,73383.73078,574587.6764,3012173.9981,1145707565.0,1792.012065,1821.415277,1790.089473,1884260,513357457.88,3660145.40528,0.10496618596431484,0.5860289832787887,0.020049403139596352,0.15698493168362096,0.017480799717718452
arbitrum,2025-04-27,5.175424149,2197732314,30969924.46,130654030.4,164471480.42000002,1470571.076,2807895.423,3053093.7832,1130963776.0,1834.509965,1834.509965,1792.713227,1917989,326095435.28000003,7331560.282199999,0.0949719655946973,0.4006619420716964,0.20058091584820495,0.38298742899477706,0.022783598234638103
arbitrum,2025-04-28,7.502800242,2165477692,53456855.42,192780153.2,217627624.45999998,219825.1748,1486168.791,2135503.2457,1106951574.0,1783.845207,1817.768989,1759.573806,2223290,463864633.08,3841497.2114999997,0.11524236082637629,0.41559571360283537,0.05722382776744599,0.3868722816070174,0.032623448924623995
arbitrum,2025-04-29,5.87129881,2164831324,43509183.63,159074116.2,178506413.79,1745783.897,3422498.765,2392519.2594,1087433776.0,1800.987383,1833.062167,1789.848504,2148037,381089713.62,7560801.9214,0.11417044878147714,0.4174190761774778,0.2308993034268964,0.45266346091054205,0.023994428505110743
arbitrum,2025-04-30,11.06053696,2157346708,47700714.31,168075911.3,202477762.78,538922.1061,1139527.626,2929122.2008,1078732402.0,1803.571697,1811.831251,1755.082789,2124807,418254388.39,4607571.9329,0.11404713407459008,0.40185092127061717,0.11696444764147242,0.2473162964344178,0.03146448909926535
arbitrum,2025-05-01,7.930778738,2156125211,45722869.33,149707653.9,171010644.39,174154.5044,2266696.977,4971485.711,1086909805.0,1796.465216,1859.862732,1796.465216,2025418,366441167.62,7412337.1924,0.12477547112669032,0.4085448555694131,0.023495221531282157,0.30580057519834425,0.03529014390891496
arbitrum,2025-05-02,5.238899717,2180041845,35665899.34,135957232.2,176799420.82,387911.1126,2660557.83,4568703.376,1082758540.0,1841.894524,1853.113817,1821.837741,1935966,348422552.36,7617172.318600001,0.10236392305383547,0.3902078992278466,0.050925868074794475,0.3492841856161392,0.016980383834400214
arbitrum,2025-05-03,2.831348548,2184182254,17108120.74,77393920.14,94318806.78,107388.3544,672947.7034,1410520.2014000001,1020106682.0,1841.8401,1841.9085,1821.346478,1626451,188820847.66,2190856.2592,0.090605041509006,0.4098801647123164,0.04901661345834404,0.3071619603404422,0.011163847502288647
arbitrum,2025-05-04,3.104899851,2159571483,22321556.39,98011529.79,148909018.14,155662.8366,670797.4996,2359837.7067,1034066909.0,1836.203295,1844.901505,1815.125936,1711082,269242104.32,3186298.0429,0.08290514756737435,0.36402749873590057,0.048853821740518645,0.21052566036461412,0.016215834641555925
arbitrum,2025-05-05,4.165899443,2148640807,36032294.71,135564371.6,172413212.11,407220.6188,2501876.756,2654210.4306,997016409.0,1815.307066,1829.143822,1795.976232,1900043,344009878.42,5563307.8054,0.10474203495403217,0.39407115930110037,0.07319757112930785,0.44971028810801456,0.01827106312822561
arbitrum,2025-05-06,5.039653391,2142800316,45596829.4,154087055.0,196326916.57999998,161478.9332,2431743.301,4161180.3416,1064725305.0,1816.542063,1816.542063,1766.747963,2134575,396010800.98,6754402.5758,0.11514036810905773,0.38909811201786376,0.023907211835219083,0.36002344747891807,0.027411476460812385
arbitrum,2025-05-07,6.036384621,2155801958,46604553.51,171688950.0,245785492.61,720235.3228,2067123.99,4657810.1585,1278739493.0,1827.260285,1843.651688,1796.715575,2124966,464078996.12,7445169.4713,0.10042375091233206,0.36995630363673093,0.09673860690161559,0.2776463313519524,0.025686604905332342
arbitrum,2025-05-08,31.42124471,2109721115,123326898.7,375303480.4,375448505.59000003,1164998.342,4319168.655,26976063.744,1307351653.0,1814.140592,2186.046603,1814.140592,2888560,874078884.69,32460230.741,0.1410935567259916,0.4293702627687943,0.03589002035430725,0.13306031893188383,0.2050039631107046
arbitrum,2025-05-09,43.10316889,2287703028,138688482.9,451577053.0,463445969.3,978982.7393,3474594.084,15563921.572,1178861997.0,2193.732794,2405.161731,2193.732794,2926645,1053711505.2,20017498.3953,0.13161902685467614,0.4285585293237244,0.0489063478346455,0.17357783751918848,0.09637861893584845
arbitrum,2025-05-10,16.91408492,2341825384,96404896.2,369469774.7,366032419.78,98152.65342,5087542.282,18500045.193,1034110346.0,2349.462195,2579.419069,2332.889716,3068291,831907090.68,23685740.12842,0.11588421024419776,0.4441238436830678,0.0041439555144924005,0.21479346874601438,0.10493012125270647
arbitrum,2025-05-11,13.29291816,2459422392,108272785.1,339407464.5,391843880.59000003,273480.3184,3231969.264,5505750.8561,991613832.0,2557.883618,2557.883618,2461.927336,2837353,839524130.19,9011200.4385,0.1289692353160782,0.40428553783580434,0.030348933004704464,0.35866134440773706,0.03751393586664726
arbitrum,2025-05-12,26.93290035,2447260093,134927967.1,625022169.0,523404697.9,1543068.199,3611749.756,13950154.204,971126675.0,2525.612058,2565.032363,2451.272004,2953871,1283354834.0,19104972.159,0.10513691422305423,0.4870221021039922,0.08076788524777247,0.18904763251898124,0.04504268921256468
arbitrum,2025-05-13,17.56394285,2407854802,99459306.81,379474121.0,430113570.56,580539.1824,4563579.894,9682180.78,2021720640.0,2474.885038,2689.546324,2433.684742,2970155,909046998.37,14826299.8564,0.10941052221539607,0.4174416962824034,0.039156039471938874,0.30780302153608885,0.10338321904712247
arbitrum,2025-05-14,9.717671915,2494365181,91911757.95,327143199.8,374920381.16,91201.25926,4585668.01,17078792.1255,938323527.0,2684.529269,2699.803284,2575.818937,2672492,793975338.9100001,21755661.39476,0.1157614770204072,0.4120319407516042,0.004192070174523237,0.21078044591668857,0.0461847626068852
arbitrum,2025-05-15,11.97049577,2444434307,108552370.8,385501675.5,468060189.8,95179.11402,5715181.694,18167168.69,947197788.0,2624.927107,2624.927107,2515.89325,2777786,962114236.1,23977529.49802,0.11282690425621901,0.4006818120295767,0.003969512957031692,0.2383557361266908,0.0415378608835403
arbitrum,2025-05-16,10.00694951,2402704082,72841504.27,268652022.8,328467822.78999996,163409.2477,5851775.766,3952581.1248000003,988296197.0,2553.427787,2628.682649,2550.382022,2342523,669961349.8599999,9967766.138500001,0.10872493508054083,0.4009963005420231,0.01639376821541187,0.5870699296804133,0.030664907540618094
arbitrum,2025-05-17,5.315017888,2403325204,61659905.66,217893662.3,275194743.89,28478.77187,869687.8076,3666162.7125,962332970.0,2514.468585,2514.468585,2465.451895,2321902,554748311.85,4564329.29197,0.11114933446912839,0.3927793156744511,0.006239420963799118,0.19054011048896868,0.01949385659157079
arbitrum,2025-05-18,14.18230516,2370738117,102144554.2,314223703.6,366310924.35,318048.1372,3413443.825,11902957.151,965642755.0,2479.361383,2572.548759,2393.801028,2420637,782679182.1500001,15634449.113200001,0.13050628728799388,0.40147190671002053,0.02034277862284737,0.21832837219176884,0.0720942627507238
arbitrum,2025-05-19,10.74427317,2385080997,120549409.2,380823833.4,415912462.53,785555.5489,1789279.617,8319183.597999999,966456074.0,2470.663986,2521.565248,2375.130936,2821735,917285705.1299999,10894018.7639,0.13141969674858878,0.415163815668564,0.07210888524472996,0.1642442202256174,0.059269213794254844
arbitrum,2025-05-20,6.9111939,2434319535,99182709.4,300019906.4,367721537.57,2541511.796,3094830.787,9365645.991,961157547.0,2536.029942,2571.267929,2459.388231,2692583,766924153.3699999,15001988.574000001,0.12932531719619692,0.3911989276666534,0.16941166055843443,0.20629470364773256,0.044116079288783173
arbitrum,2025-05-21,24.45530623,2448059798,107017633.9,447860195.1,557876882.3,322944.086,4671631.562,17094542.476,977306391.0,2527.301021,2596.78523,2479.094711,2797795,1112754711.3,22089118.123999998,0.09617360664775287,0.40247881276258773,0.01462005337592535,0.21149017972447873,0.04656766962941047
arbitrum,2025-05-22,11.04790522,2476507264,84227995.9,341725231.3,440481954.6,1004336.604,1654710.747,14785490.508,858525057.0,2562.238627,2673.045229,2562.238627,2822757,866435181.8000001,17444537.858999997,0.09721211426920384,0.39440368821366806,0.05757312759545774,0.09485552213389824,0.04324601183994236
arbitrum,2025-05-23,26.65523101,2530318919,101181782.6,360306476.9,461840984.09999996,462292.2736,4689198.541,10403642.694,985861587.0,2656.999711,2710.734624,2525.71949,2719183,923329243.5999999,15555133.5086,0.10958364343091624,0.390225349621971,0.02971959535701905,0.30145665663412485,0.06963310279411628
arbitrum,2025-05-24,4.472252329,2444108044,42819028.53,129416347.0,191090311.56,380715.8472,2394045.42,3381993.8697,1072134008.0,2531.410511,2570.150309,2528.670582,2042068,363325687.09000003,6156755.1369,0.11785301742068467,0.35619927684315383,0.061837094172904686,0.3888485682419766,0.016386013576128313
arbitrum,2025-05-25,13.0454203,2475197195,46493822.07,163263966.8,230420560.18,387791.4343,1919559.977,3153212.9024,1122804960.0,2519.630326,2545.888865,2482.703524,2283004,440178349.05,5460564.3137,0.10562496354112762,0.37090412818431195,0.071016732341577,0.35153142912061663,0.025077226745523734
arbitrum,2025-05-26,11.98848424,2463913072,37089897.22,146775637.3,190817691.95,1009905.314,1617725.761,9841484.139999999,1205346172.0,2554.006626,2585.201006,2539.629881,2420038,374683226.47,12469115.215,0.09899001236173484,0.39173260752240263,0.08099254009499503,0.1297386168229419,0.017842994037713958
arbitrum,2025-05-27,24.75265556,2507256389,72712386.6,272487095.5,328872340.77,655984.0827,2501720.534,5023288.657500001,1302865976.0,2563.200636,2693.812758,2534.261763,2706935,674071822.87,8180993.274200001,0.10787038433146781,0.40424044776093726,0.08018391663622863,0.3057966740896309,0.062246783478092135
arbitrum,2025-05-28,6.21251785,2535622096,51724682.72,226067907.8,269108985.90000004,363078.7556,1208518.735,4424013.206,1346271521.0,2653.269392,2671.223079,2626.841394,2252103,546901576.4200001,5995610.6966,0.0945776807932939,0.4133612290530102,0.060557426753190494,0.20156724579955276,0.01672716880306884
